#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp2021ruyl|2021-09-11T09:11:07.030778|-55.683632|-28.482475|241.0246124|jroberto||USP|usp2021ruyl|mb|4.775094549|jroberto|South Sandwich Islands Region
usp2021ruao|2021-09-10T21:07:10.437585|-23.935337|-67.083847|225.9002075|jroberto||USP|usp2021ruao|mb|4.287526498|jroberto|Chile-Argentina Border Region
usp2021rtyl|2021-09-10T20:02:07.265641|-11.221649|-39.355270|0.0|jroberto||USP|usp2021rtyl|mR|2.296682517|jroberto|Santaluz/BA
usp2021rtsr|2021-09-10T17:07:19.244632|-59.953720|-26.546059|10.0|cleusa||USP|usp2021rtsr|mb|5.367855224|cleusa|South Sandwich Islands Region
usp2021rstk|2021-09-10T04:21:31.652968|-42.383209|-83.590210|10.0|cleusa||USP|usp2021rstk|mb|4.718769755|cleusa|West Chile Rise
usp2021rsro|2021-09-10T03:25:43.532091|-18.120623|-69.465103|127.064476|jroberto||USP|usp2021rsro|mb|4.330739486|jroberto|Northern Chile
usp2021rsmf|2021-09-10T00:43:14.113382|16.849791|-61.465157|10.0|cleusa||USP|usp2021rsmf|mb|4.94158311|cleusa|Leeward Islands
usp2021rsfq|2021-09-09T21:23:45.746011|-8.500831|-35.903614|0.0|jroberto||USP|usp2021rsfq|mR|2.433034285|jroberto|Agrestina/PE
usp2021rryv|2021-09-09T17:58:27.608531|-9.614631|-79.587959|44.0|cleusa||USP|usp2021rryv|mb|4.52716829|cleusa|Off Coast of Northern Peru
usp2021rrdr|2021-09-09T07:18:08.951972|-21.764793|-179.418991|595.6534424|cleusa||USP|usp2021rrdr|mb|5.219051559|cleusa|Fiji Islands Region
usp2021rrco|2021-09-09T06:42:49.740958|-38.020744|-93.513786|10.0|cleusa||USP|usp2021rrco|mb|5.095212519|cleusa|West Chile Rise
usp2021rqyk|2021-09-09T04:37:01.029214|-58.776592|-25.344366|10.0|cleusa||USP|usp2021rqyk|mb|4.892713629|cleusa|South Sandwich Islands Region
usp2021rqxp|2021-09-09T04:11:51.155968|29.397726|141.833176|10.0|cleusa||USP|usp2021rqxp|mb|5.334973914|cleusa|Southeast of Honshu, Japan
usp2021rqwt|2021-09-09T03:47:11.107186|-58.625134|-25.425865|10.0|cleusa||USP|usp2021rqwt|mb|5.308265625|cleusa|South Sandwich Islands Region
usp2021rqvm|2021-09-09T03:08:21.883964|-37.978313|-93.983513|10.0|cleusa||USP|usp2021rqvm|mb|4.584261632|cleusa|West Chile Rise
usp2021rqrs|2021-09-09T01:14:23.282452|-7.002186|-72.848701|16.0|jroberto||USP|usp2021rqrs|mb|4.802157642|jroberto|WNW-Ipixuna-AM//SW-AtalaiadoNorte/AM
usp2021rqox|2021-09-08T23:48:43.498463|-38.306000|-94.006592|10.0|cleusa||USP|usp2021rqox|mb|4.843741288|cleusa|West Chile Rise
usp2021rqjx|2021-09-08T21:17:35.785841|-38.095211|-93.687904|10.0|cleusa||USP|usp2021rqjx|mb|4.642475829|cleusa|West Chile Rise
usp2021rqas|2021-09-08T16:37:28.436471|-38.036343|-93.844391|10.0|cleusa||USP|usp2021rqas|mb|5.027962174|cleusa|West Chile Rise
usp2021rpei|2021-09-08T05:20:01.700008|38.107773|72.992851|10.0|cleusa||USP|usp2021rpei|mb|5.154158092|cleusa|Tajikistan
usp2021roxi|2021-09-08T01:47:46.59352|16.843121|-99.646370|20.0|jroberto||USP|usp2021roxi|mB|7.002083045|jroberto|Near Coast of Guerrero, Mexico
usp2021rnys|2021-09-07T13:22:15.455457|-17.315073|-69.145538|171.0542908|jroberto||USP|usp2021rnys|mb|4.716432225|jroberto|Peru-Bolivia Border Region
usp2021rnkp|2021-09-07T06:13:54.302706|6.717456|-73.061722|147.0|jroberto||USP|usp2021rnkp|mb|4.212754125|jroberto|Northern Colombia
usp2021rnbz|2021-09-07T01:52:48.357005|-58.843826|-24.938080|10.0|jroberto||USP|usp2021rnbz|mb|4.840822759|jroberto|South Sandwich Islands Region
usp2021rmtt|2021-09-06T21:42:55.561755|-7.846902|-75.563965|141.1792908|jroberto||USP|usp2021rmtt|mb|4.377054603|jroberto|Northern Peru
usp2021rmem|2021-09-06T14:00:20.105389|23.651875|122.212647|10.0|cleusa||USP|usp2021rmem|mb|4.826787454|cleusa|Taiwan Region
usp2021rltg|2021-09-06T08:19:38.115313|-59.151711|-25.371401|10.0|cleusa||USP|usp2021rltg|mb|5.377235672|cleusa|South Sandwich Islands Region
usp2021rlse|2021-09-06T07:47:22.421154|53.080589|99.012749|10.0|cleusa||USP|usp2021rlse|mb|4.860792933|cleusa|Southwestern Siberia, Russia
usp2021rlpx|2021-09-06T06:38:27.507642|-27.739782|-69.645599|44.17863083|jroberto||USP|usp2021rlpx|mb|4.425419927|jroberto|Northern Chile
usp2021rlpy|2021-09-06T06:38:27.0000|-10.105400|-36.902900|0.0|jroberto||USP|usp2021rlpy|mR|2.095654653|jroberto|Sao Bras/AL
usp2021rllt|2021-09-06T04:32:17.461777|-28.573101|-12.680458|116.5995789|jroberto||USP|usp2021rllt|mb|4.734903719|jroberto|Southern Mid Atlantic Ridge
usp2021rkqp|2021-09-05T17:51:45.597723|-21.757448|-174.956818|10.0|cleusa||USP|usp2021rkqp|mb|5.528990524|cleusa|Tonga Islands
usp2021rkfw|2021-09-05T12:26:05.099286|-19.471624|-68.879242|138.6077881|jroberto||USP|usp2021rkfw|mb|4.3128176|jroberto|Chile-Bolivia Border Region
usp2021rkct|2021-09-05T10:51:47.501053|-24.149710|-68.501808|201.1445312|jroberto||USP|usp2021rkct|mb|4.193770569|jroberto|Chile-Argentina Border Region
usp2021rkca|2021-09-05T10:28:59.819646|-59.629234|-25.259035|10.0|cleusa||USP|usp2021rkca|mb|4.757286835|cleusa|South Sandwich Islands Region
usp2021rkba|2021-09-05T09:59:01.887807|-58.685806|-25.188047|10.0|cleusa||USP|usp2021rkba|mb|5.478290817|cleusa|South Sandwich Islands Region
usp2021rjym|2021-09-05T08:42:15.626654|20.264452|-108.485687|10.0|jroberto||USP|usp2021rjym|mb|4.951709497|jroberto|Revilla Gigedo Islands Region
usp2021rjsa|2021-09-05T05:26:34.894325|-56.807457|-25.856647|10.0|cleusa||USP|usp2021rjsa|mb|5.428063274|cleusa|South Sandwich Islands Region
usp2021rjli|2021-09-05T02:03:26.726832|-58.217426|-24.868540|10.0|cleusa||USP|usp2021rjli|mb|4.771114849|cleusa|South Sandwich Islands Region
usp2021rjfk|2021-09-04T23:03:11.1429|13.020518|144.179382|10.0|jroberto||USP|usp2021rjfk|mb|5.502560832|jroberto|Mariana Islands
usp2021riwv|2021-09-04T18:43:30.135254|-6.608803|155.361603|10.0|jroberto||USP|usp2021riwv|mb|5.256085351|jroberto|Solomon Islands
usp2021rism|2021-09-04T16:32:25.940391|-5.892648|-50.795521|0.0|jroberto||USP|usp2021rism|mR|3.408932139|jroberto|Ourilandia do Norte/PA
usp2021rini|2021-09-04T13:55:45.267663|-59.122383|-25.282370|10.0|jroberto||USP|usp2021rini|mb|5.008080689|jroberto|South Sandwich Islands Region
usp2021rgww|2021-09-03T16:29:06.750889|-14.656449|-61.784424|11.42531776|jroberto||USP|usp2021rgww|mb|4.011057247|jroberto|Central Bolivia
usp2021rgqz|2021-09-03T13:30:39.249497|28.144552|105.146233|10.0|jroberto||USP|usp2021rgqz|mb|4.641306545|jroberto|Sichuan, China
usp2021rgkn|2021-09-03T10:14:24.355731|49.385696|147.009811|561.0767212|jroberto||USP|usp2021rgkn|mB|5.760901254|jroberto|Sea of Okhotsk
usp2021rgft|2021-09-03T07:49:43.853553|-59.867111|-26.558027|10.0|cleusa||USP|usp2021rgft|mb|5.307664403|cleusa|South Sandwich Islands Region
usp2021rgax|2021-09-03T05:22:58.987733|-23.926569|-115.621994|10.0|jroberto||USP|usp2021rgax|mb|5.148188936|jroberto|Southern East Pacific Rise
usp2021rgaj|2021-09-03T05:06:23.031224|-14.379595|-76.153358|10.0|jroberto||USP|usp2021rgaj|mb|4.791069152|jroberto|Near Coast of Peru
usp2021rfrd|2021-09-03T00:26:20.690662|-23.219997|-69.019089|68.38526154|jroberto||USP|usp2021rfrd|mb|4.271596947|jroberto|Northern Chile
usp2021rfql|2021-09-03T00:06:11.706651|-58.895329|-25.764059|10.0|cleusa||USP|usp2021rfql|mb|5.567642075|cleusa|South Sandwich Islands Region
usp2021rfjf|2021-09-02T20:26:13.501643|50.323864|150.686874|410.2117004|jroberto||USP|usp2021rfjf|mB|5.079377456|jroberto|Northwest of Kuril Islands
usp2021rezh|2021-09-02T15:25:22.251844|-31.324080|-71.471718|10.0|cleusa||USP|usp2021rezh|mb|4.39603251|cleusa|Near Coast of Central Chile
usp2021reyf|2021-09-02T14:53:12.165052|-3.133259|-39.357071|0.0|jroberto||USP|usp2021reyf|MLv|1.975480419|jroberto|Trairi/CE
usp2021relz|2021-09-02T08:42:18.189147|-3.817713|-76.137695|83.0|cleusa||USP|usp2021relz|mb|4.839428915|cleusa|Northern Peru
usp2021reil|2021-09-02T06:54:55.0000|-27.233100|-52.126200|0.0|jroberto||USP|usp2021reil|MLv|0.8707208749|jroberto|Arabuta/SC
usp2021rdsm|2021-09-01T22:51:35.408141|-1.437039|-15.474377|10.0|jroberto||USP|usp2021rdsm|mb|5.059648157|jroberto|North of Ascension Island
usp2021rdqw|2021-09-01T22:02:12.0000|-10.120700|-37.034900|0.0|jroberto||USP|usp2021rdqw|MLv|2.204019475|jroberto|Nossa Senhora de Lourdes/SE
usp2021rdoy|2021-09-01T21:03:53.167207|-15.432372|-59.324547|0.0|jroberto||USP|usp2021rdoy|mR|2.904772982|jroberto|Pontes e Lacerda/MT
usp2021rdkb|2021-09-01T18:35:41.798448|-27.696892|-71.012604|8.251815796|jroberto||USP|usp2021rdkb|mB|5.832083788|jroberto|Near Coast of Northern Chile
usp2021rdaq|2021-09-01T13:50:20.870975|-1.328316|-25.462925|15.20705891|jroberto||USP|usp2021rdaq|mB|5.692762439|jroberto|Central Mid Atlantic Ridge
usp2021rcrd|2021-09-01T09:01:10.337997|-59.247761|-25.500656|30.0|jroberto||USP|usp2021rcrd|mb|5.214203113|jroberto|South Sandwich Islands Region
usp2021rcnm|2021-09-01T07:11:44.139466|-42.421356|-82.639061|121.4301376|cleusa||USP|usp2021rcnm|mb|4.689526822|cleusa|West Chile Rise
usp2021rbwq|2021-08-31T22:40:29.829024|-61.010605|-39.334545|10.0|cleusa||USP|usp2021rbwq|mb|5.14035821|cleusa|Scotia Sea
usp2021rbwc|2021-08-31T22:24:25.686672|29.739321|-42.698059|10.0|cleusa||USP|usp2021rbwc|mb|4.625139887|cleusa|Northern Mid Atlantic Ridge
usp2021rbpp|2021-08-31T19:09:08.170221|-17.717724|-69.543236|157.0054321|cleusa||USP|usp2021rbpp|mb|4.236827291|cleusa|Peru-Bolivia Border Region
usp2021rbgg|2021-08-31T14:24:26.62805|-57.084244|-25.051683|26.0|cleusa||USP|usp2021rbgg|mb|5.578746273|cleusa|South Sandwich Islands Region
usp2021rbaz|2021-08-31T11:44:26.295752|-13.590705|-75.985313|75.85554504|jroberto||USP|usp2021rbaz|mb|4.437675088|jroberto|Central Peru
usp2021razr|2021-08-31T11:04:26.765054|38.815594|30.191456|10.0|cleusa||USP|usp2021razr|mb|4.67673764|cleusa|Turkey
usp2021ravx|2021-08-31T09:11:06.871069|-3.342043|-77.990578|55.0|jroberto||USP|usp2021ravx|mb|4.747195665|jroberto|Peru-Ecuador Border Region
usp2021rati|2021-08-31T07:52:39.912996|-28.273533|-70.777222|55.14107895|jroberto||USP|usp2021rati|mb|4.608240683|jroberto|Central Chile
usp2021raqg|2021-08-31T06:18:32.853274|-57.995163|-25.911963|10.0|cleusa||USP|usp2021raqg|mb|5.363252827|scmag@seisMaster|South Sandwich Islands Region
usp2021raol|2021-08-31T05:24:33.5431|55.748928|113.675407|10.0|cleusa||USP|usp2021raol|mb|4.682234867|cleusa|East of Lake Baykal, Russia
usp2021rajl|2021-08-31T02:53:03.476435|-30.072517|-177.690704|127.8883667|jroberto||USP|usp2021rajl|mb|5.354795389|jroberto|Kermadec Islands, New Zealand
usp2021qzto|2021-08-30T18:52:06.522865|-60.430309|-27.643705|10.0|cleusa||USP|usp2021qzto|mb|5.125972598|cleusa|South Sandwich Islands Region
usp2021qzol|2021-08-30T16:16:37.396798|10.706081|-62.326664|10.0|cleusa||USP|usp2021qzol|mb|4.89600336|cleusa|Near Coast of Venezuela
usp2021qyjy|2021-08-30T00:52:13.192454|-10.423483|-37.322006|0.0|jroberto||USP|usp2021qyjy|mR|1.825776193|jroberto|Sao Miguel do Aleixo/SE
usp2021qyhs|2021-08-29T23:43:30.754665|-59.204834|-23.806349|10.0|cleusa||USP|usp2021qyhs|mb|5.015639674|cleusa|South Sandwich Islands Region
usp2021qyhj|2021-08-29T23:32:45.147752|-58.328800|-23.421528|10.0|cleusa||USP|usp2021qyhj|mb|5.620794979|cleusa|South Sandwich Islands Region
usp2021qxzi|2021-08-29T19:29:26.141916|17.880972|-94.841522|128.2177124|cleusa||USP|usp2021qxzi|mb|4.936404123|cleusa|Chiapas, Mexico
usp2021qxug|2021-08-29T16:55:27.205467|29.802540|-43.052685|10.0|cleusa||USP|usp2021qxug|mb|4.574106243|cleusa|Northern Mid Atlantic Ridge
usp2021qxqf|2021-08-29T14:53:38.206597|-57.039066|-26.904850|152.7489319|cleusa||USP|usp2021qxqf|mb|4.670179741|cleusa|South Sandwich Islands Region
usp2021qwus|2021-08-29T04:01:24.132359|-52.024776|12.261536|10.0|cleusa||USP|usp2021qwus|mb|4.923080714|cleusa|Southwest of Africa
usp2021qvqx|2021-08-28T12:57:19.096698|-22.751213|-69.278893|47.58987808|cleusa||USP|usp2021qvqx|mb|5.542253614|cleusa|Northern Chile
usp2021qvpx|2021-08-28T12:27:22.297409|-3.496288|140.235809|10.0|jroberto||USP|usp2021qvpx|mb|5.031720262|jroberto|Irian Jaya, Indonesia
usp2021quzs|2021-08-28T04:16:55.610642|-58.252277|-26.477978|115.1100616|jroberto||USP|usp2021quzs|mb|4.859744601|jroberto|South Sandwich Islands Region
usp2021qury|2021-08-28T00:22:01.527672|-59.327793|-26.070122|10.0|jroberto||USP|usp2021qury|mb|5.208772751|jroberto|South Sandwich Islands Region
usp2021quno|2021-08-27T22:08:48.346324|-60.016083|-26.948046|10.0|jroberto||USP|usp2021quno|mb|4.943419446|jroberto|South Sandwich Islands Region
usp2021qulh|2021-08-27T21:00:28.099034|-15.501458|-69.893860|10.0|jroberto||USP|usp2021qulh|mb|4.57826281|jroberto|Peru-Bolivia Border Region
usp2021qufp|2021-08-27T18:07:25.372581|-57.639568|-22.730326|70.8571167|jroberto||USP|usp2021qufp|mb|4.901413056|jroberto|South Sandwich Islands Region
usp2021qtxb|2021-08-27T13:47:41.960554|-60.201916|-27.507912|10.0|cleusa||USP|usp2021qtxb|mb|5.219611862|cleusa|South Sandwich Islands Region
usp2021qtqg|2021-08-27T10:22:29.031017|5.761878|125.438011|82.26850891|cleusa||USP|usp2021qtqg|mb|5.213249385|cleusa|Mindanao, Philippines
usp2021qssk|2021-08-26T22:19:08.427363|9.572061|-61.680065|0.0|jroberto||USP|usp2021qssk|mR|2.793270323|jroberto|Near Coast of Venezuela
usp2021qspl|2021-08-26T20:49:04.649091|36.355640|141.253830|24.0|cleusa||USP|usp2021qspl|mb|4.901890006|cleusa|Near East Coast of Honshu, Japan
usp2021qsok|2021-08-26T20:18:11.343381|-57.538971|-25.589937|10.0|cleusa||USP|usp2021qsok|mb|5.598407587|cleusa|South Sandwich Islands Region
usp2021qsil|2021-08-26T17:16:48.296599|-3.093663|-39.286381|0.0|jroberto||USP|usp2021qsil|mR|2.606699886|jroberto|Trairi/CE
usp2021qryv|2021-08-26T12:25:53.100081|-57.412567|-25.669962|10.0|cleusa||USP|usp2021qryv|mb|5.267629764|cleusa|South Sandwich Islands Region
usp2021qrnt|2021-08-26T06:49:34.154053|-21.122974|-67.290642|139.9957275|cleusa||USP|usp2021qrnt|mb|4.191558346|cleusa|Chile-Bolivia Border Region
usp2021qrkr|2021-08-26T05:16:35.668678|-58.696445|-25.914497|10.0|cleusa||USP|usp2021qrkr|mb|5.376619299|cleusa|South Sandwich Islands Region
usp2021qrgv|2021-08-26T03:20:22.104415|-58.772224|-25.516296|10.0|cleusa||USP|usp2021qrgv|mb|5.636818365|cleusa|South Sandwich Islands Region
usp2021qrer|2021-08-26T02:14:21.96164|-0.901530|121.240189|10.0|cleusa||USP|usp2021qrer|mb|5.204604609|cleusa|Minahassa Peninsula, Sulawesi
usp2021qrdo|2021-08-26T01:40:58.402649|9.024403|-69.100220|34.65118027|jroberto||USP|usp2021qrdo|mb|5.082216251|jroberto|Venezuela
usp2021qrbf|2021-08-26T00:30:02.132782|-57.512959|-25.477161|10.0|cleusa||USP|usp2021qrbf|mb|5.100504052|cleusa|South Sandwich Islands Region
usp2021qraz|2021-08-26T00:22:17.017915|0.259814|-56.484589|0.0|jroberto||USP|usp2021qraz|mR|3.390367824|jroberto|Oriximina/PA
usp2021qqzn|2021-08-25T23:38:21.727805|38.891773|95.577225|10.0|cleusa||USP|usp2021qqzn|mb|5.249636026|cleusa|Qinghai, China
usp2021qqve|2021-08-25T21:26:34.601082|-57.349072|-25.443026|10.0|cleusa||USP|usp2021qqve|mb|5.353621735|cleusa|South Sandwich Islands Region
usp2021qquk|2021-08-25T21:04:53.611129|14.859000|-88.041359|325.723938|jroberto||USP|usp2021qquk|mb|4.465026402|jroberto|Honduras
usp2021qpzd|2021-08-25T10:18:12.925691|29.664263|141.481384|10.0|cleusa||USP|usp2021qpzd|mb|5.254891963|cleusa|Southeast of Honshu, Japan
usp2021qpkd|2021-08-25T02:44:02.273548|-10.706868|-39.723301|0.0|jroberto||USP|usp2021qpkd|mR|1.788267618|jroberto|Itiuba/BA
usp2021qpgm|2021-08-25T00:53:37.845401|-22.826902|-66.835648|200.0|cleusa||USP|usp2021qpgm|mb|4.391215144|cleusa|Jujuy Province, Argentina
usp2021qpga|2021-08-25T00:39:05.408739|-58.397316|-24.304651|10.0|cleusa||USP|usp2021qpga|mb|5.108674295|cleusa|South Sandwich Islands Region
usp2021qpfr|2021-08-25T00:28:20.011463|-27.554302|-69.699593|10.0|cleusa||USP|usp2021qpfr|mb|5.248724267|cleusa|Northern Chile
usp2021qopl|2021-08-24T16:16:41.227301|13.272780|-91.972473|10.0|cleusa||USP|usp2021qopl|mb|5.282158587|cleusa|Near Coast of Guatemala
usp2021qnzp|2021-08-24T08:16:47.61955|-18.193754|-70.408188|109.0|cleusa||USP|usp2021qnzp|mb|4.224503509|cleusa|Near Coast of Northern Chile
usp2021qnuj|2021-08-24T05:37:47.888232|48.741329|155.019562|10.0|cleusa||USP|usp2021qnuj|mb|5.404957104|cleusa|Kuril Islands
usp2021qndj|2021-08-23T21:02:25.38277|-20.773495|-68.832336|108.0|cleusa||USP|usp2021qndj|mb|4.967122142|cleusa|Chile-Bolivia Border Region
usp2021qlzs|2021-08-23T06:03:00.516249|-60.072029|-24.701847|10.0|cleusa||USP|usp2021qlzs|mb|4.951084408|cleusa|South Sandwich Islands Region
usp2021qltv|2021-08-23T03:05:40.11211|-59.863232|-25.070656|10.0|cleusa||USP|usp2021qltv|mb|4.859695894|cleusa|South Sandwich Islands Region
usp2021qlpp|2021-08-23T00:56:34.126402|-58.352226|-23.704992|10.0|cleusa||USP|usp2021qlpp|mb|4.992460231|cleusa|South Sandwich Islands Region
usp2021qliw|2021-08-22T21:33:19.644722|-60.314941|-24.979776|10.0|cleusa||USP|usp2021qliw|mB|6.982117852|cleusa|South Sandwich Islands Region
usp2021qkxa|2021-08-22T15:34:18.859339|-8.883903|-80.083389|61.48505783|cleusa||USP|usp2021qkxa|mb|4.632479605|cleusa|Off Coast of Northern Peru
usp2021qkwq|2021-08-22T15:21:56.758371|-58.297924|-25.213148|10.0|jroberto||USP|usp2021qkwq|mb|5.446583593|jroberto|South Sandwich Islands Region
usp2021qksk|2021-08-22T13:14:01.716848|-57.276970|-25.011168|10.0|cleusa||USP|usp2021qksk|mb|4.980304876|cleusa|South Sandwich Islands Region
usp2021qkre|2021-08-22T12:36:37.978431|-56.902954|-25.842997|10.0|cleusa||USP|usp2021qkre|mb|5.189279299|cleusa|South Sandwich Islands Region
usp2021qkjt|2021-08-22T08:51:19.403717|-40.759407|-91.308777|139.3171997|cleusa||USP|usp2021qkjt|mb|4.451956509|cleusa|West Chile Rise
usp2021qkiz|2021-08-22T08:28:10.896903|-8.328189|-74.185738|159.9149933|cleusa||USP|usp2021qkiz|mb|5.028696984|cleusa|Peru-Brazil Border Region
usp2021qjzk|2021-08-22T03:38:01.242886|-57.349895|-25.069313|10.0|cleusa||USP|usp2021qjzk|mb|5.115694574|cleusa|South Sandwich Islands Region
usp2021qjwz|2021-08-22T02:24:28.235883|37.577713|141.905472|10.0|cleusa||USP|usp2021qjwz|mb|5.054467496|cleusa|Near East Coast of Honshu, Japan
usp2021qjwt|2021-08-22T02:17:51.987709|-8.358491|-70.257347|0.0|jroberto||USP|usp2021qjwt|mb|4.204113847|jroberto|Feijó/AC
usp2021qjts|2021-08-22T00:45:08.033123|-60.182346|-24.398663|10.0|cleusa||USP|usp2021qjts|mB|6.869517977|cleusa|South Sandwich Islands Region
usp2021qjom|2021-08-21T22:07:51.868522|-18.161629|-69.983521|86.46759796|cleusa||USP|usp2021qjom|mb|4.531665049|cleusa|Northern Chile
usp2021qjoc|2021-08-21T21:55:40.706662|36.250553|142.433075|10.0|cleusa||USP|usp2021qjoc|mb|4.92980759|cleusa|Off East Coast of Honshu, Japan
usp2021qhtp|2021-08-20T22:25:51.802404|-57.993965|-25.211306|10.0|cleusa||USP|usp2021qhtp|mb|5.113204023|cleusa|South Sandwich Islands Region
usp2021qhmu|2021-08-20T18:59:18.246688|-56.924561|-25.615667|23.98888588|cleusa||USP|usp2021qhmu|mb|4.951677259|cleusa|South Sandwich Islands Region
usp2021qhij|2021-08-20T16:45:12.341365|-9.277973|122.852127|211.272171|jroberto||USP|usp2021qhij|mb|4.852331858|jroberto|Savu Sea
usp2021qhgu|2021-08-20T15:56:54.196889|-58.788506|-23.180103|37.0|cleusa||USP|usp2021qhgu|mb|5.511513355|cleusa|South Sandwich Islands Region
usp2021qhfd|2021-08-20T15:07:42.887823|-56.931202|-25.237574|10.0|jroberto||USP|usp2021qhfd|mb|4.997187729|jroberto|South Sandwich Islands Region
usp2021qgxn|2021-08-20T11:16:16.762243|-58.362343|-24.410147|10.0|jroberto||USP|usp2021qgxn|mb|4.890364541|jroberto|South Sandwich Islands Region
usp2021qgin|2021-08-20T03:41:20.484524|-59.800030|-26.140179|81.0|jroberto||USP|usp2021qgin|mb|4.956229484|jroberto|South Sandwich Islands Region
usp2021qghw|2021-08-20T03:21:29.738822|-58.007206|-25.418285|10.0|cleusa||USP|usp2021qghw|mb|5.219864746|cleusa|South Sandwich Islands Region
usp2021qghp|2021-08-20T03:13:49.697804|-59.042183|-23.344933|10.0|cleusa||USP|usp2021qghp|mb|5.117273246|cleusa|South Sandwich Islands Region
usp2021qgdn|2021-08-20T01:09:54.271312|-56.730782|-25.589447|10.0|cleusa||USP|usp2021qgdn|mb|4.962554419|cleusa|South Sandwich Islands Region
usp2021qfwe|2021-08-19T21:26:31.319138|-58.473015|-23.419197|0.0|cleusa||USP|usp2021qfwe|mb|5.496713031|cleusa|South Sandwich Islands Region
usp2021qfmh|2021-08-19T16:27:38.508821|-59.585831|-26.234579|10.0|cleusa||USP|usp2021qfmh|mb|5.013762587|cleusa|South Sandwich Islands Region
usp2021qfah|2021-08-19T10:23:27.936539|-59.731678|-23.164131|10.0|cleusa||USP|usp2021qfah|mb|4.986803867|cleusa|South Sandwich Islands Region
usp2021qewm|2021-08-19T08:28:20.628376|-58.012783|-25.537657|10.0|cleusa||USP|usp2021qewm|mb|5.325029203|cleusa|South Sandwich Islands Region
usp2021qeqk|2021-08-19T05:23:49.910163|-58.224903|-26.166197|10.0|cleusa||USP|usp2021qeqk|mb|5.27979309|cleusa|South Sandwich Islands Region
usp2021qeet|2021-08-18T23:30:33.528255|-58.816170|-23.121775|10.0|cleusa||USP|usp2021qeet|mb|5.077879096|cleusa|South Sandwich Islands Region
usp2021qecf|2021-08-18T22:13:51.469361|-57.899117|-25.412315|10.0|cleusa||USP|usp2021qecf|mb|5.280578678|cleusa|South Sandwich Islands Region
usp2021qebk|2021-08-18T21:49:51.831841|-59.728897|-26.097445|10.0|cleusa||USP|usp2021qebk|mb|5.707770118|cleusa|South Sandwich Islands Region
usp2021qdzw|2021-08-18T21:02:28.588073|-58.865299|-23.326756|10.0|cleusa||USP|usp2021qdzw|mb|5.210658547|cleusa|South Sandwich Islands Region
usp2021qdyt|2021-08-18T20:28:54.623373|-59.922817|-26.470320|10.0|cleusa||USP|usp2021qdyt|mb|5.311212973|cleusa|South Sandwich Islands Region
usp2021qdwu|2021-08-18T19:27:53.876837|-56.074471|-28.743578|10.0|cleusa||USP|usp2021qdwu|mb|4.779655016|cleusa|South Sandwich Islands Region
usp2021qdrl|2021-08-18T16:47:53.06769|18.290272|-73.504929|10.0|jroberto||USP|usp2021qdrl|mb|4.797616915|jroberto|Haiti Region
usp2021qdqj|2021-08-18T16:14:55.746935|-9.996621|-39.842651|0.0|jroberto||USP|usp2021qdqj|mR|2.46290213|jroberto|Jaguarari/BA
usp2021qdjd|2021-08-18T12:36:00.87677|5.233288|-76.319839|88.0|jroberto||USP|usp2021qdjd|mb|4.810832247|jroberto|Colombia
usp2021qdei|2021-08-18T10:10:00.959981|-14.963898|167.415649|84.33625031|jroberto||USP|usp2021qdei|mB|6.915357919|jroberto|Vanuatu Islands
